Source,Item,SKU,Base Price,COGS,Date Listed,Year Month Listed,Platform Sold,Gross Sales,Platform Fee,Shipping,Gross Profit,Net Profit,Date Sold,Year Month Sold,Age of Listing
Texas Thrift Store,Do Everything in Love Anthro Kimono Cardigan Shawl OS,B0154,$4.98 ,$5.39 ,8/12/2020,20208,Poshmark,$30.00 ,$6.00 ,$0.00 ,$24.00 ,$18.61 ,11/6/2020,202011,86
Texas Thrift Store,Pleione NWT Surplice Roll Sleeve High/Low Blouse S,B0155,$3.98 ,$4.31 ,8/12/2020,20208,,,,,,,,,741
Goodwill Austin Hwy,Lucky Brand Suede Leather Moccasins Loafers 7.5,B0156,$6.99 ,$7.57 ,8/17/2020,20208,,,,,,,,,736
Goodwill Austin Hwy,Kuhl Plaid Long Sleeve Button Down Top L,B0157,$2.40 ,$2.60 ,8/10/2020,20208,Poshmark,$28.00 ,$5.60 ,$2.12 ,$20.28 ,$17.68 ,9/20/2020,20209,41
Goodwill Austin Hwy,Pleione Short Sleeve V-Neck Blouse M,B0158,$0.00 ,$0.00 ,9/18/2020,20209,,,,,,,,,704
Goodwill Austin Hwy,Anthropologie Pins & Needles Polka Dot Floral Dress S,B0159,$7.99 ,$8.65 ,8/10/2020,20208,,,,,,,,,743
Goodwill Austin Hwy,Zara Pleated Flowing Polka Dot Dress S,B0160,$7.99 ,$8.65 ,8/1/2020,20208,,,,,,,,,752
Goodwill Austin Hwy,346 Brooks Brothers Black Sheath Dress 10,B0161,$7.99 ,$8.65 ,8/5/2020,20208,,,,,,,,,748
Goodwill Austin Hwy,HD in Paris Anthro Plaid Andaz Empire Lined Midi Dress 2P,B0162,$7.99 ,$8.65 ,8/1/2020,20208,,,,,,,,,752
Goodwill Austin Hwy,Men's Figs Marine Chisec Scrub Top Medium,B0163,$4.79 ,$5.19 ,8/10/2020,20208,Mercari,$30.00 ,$3.00 ,$4.18 ,$22.82 ,$17.63 ,8/28/2020,20208,18
Goodwill Austin Hwy,Elie Tahari NWT Anetta Jacket Blazer Lovely in Pink Small,B0164,$7.99 ,$8.65 ,8/12/2020,20208,,,,,,,,,741
Goodwill Austin Hwy,Uncle Frank Anthro Boho Aztec Dress M,B0165,$7.99 ,$8.65 ,8/2/2020,20208,Poshmark,$30.00 ,$6.00 ,$0.00 ,$24.00 ,$15.35 ,9/5/2020,20209,34
Goodwill Austin Hwy,Zara Plaid Square Textured Dress S,B0166,$7.99 ,$8.65 ,8/6/2020,20208,,,,,,,,,747
Goodwill Austin Hwy,Fig & Flower Anthro Boho Hippie Dress Large,B0167,$4.79 ,$5.19 ,8/2/2020,20208,Poshmark,$30.00 ,$6.00 ,$0.00 ,$24.00 ,$18.81 ,9/5/2020,20209,34
Goodwill Austin Hwy,Floreat Manor Gates Anthropologie Dress 6,B0168,$7.99 ,$8.65 ,8/8/2020,20208,,,,,,,,,745
Facebook Marketplace,Disney Zip Up Hoodie Kids,B0169,$0.00 ,$0.00 ,8/15/2020,,ThredUp,$13.99 ,$12.85 ,$0.00 ,$1.14 ,$1.14 ,10/25/2020,202010,
Goodwill N Loop 1604,Betsey Johnson Floral Crossbody Purse,B0170,$5.00 ,$5.41 ,8/17/2020,20208,,,,,,,,,736
Goodwill N Loop 1604,Nike Coral Pink Dri Fit Racer Back Tank S,B0171,$4.79 ,$5.19 ,8/18/2020,20208,Poshmark,$10.00 ,$2.00 ,$0.00 ,$8.00 ,$2.81 ,9/28/2020,20209,41
Goodwill N Loop 1604,AEO Semi Sheer Floral Blouse S,B0172,$2.40 ,$2.60 ,9/18/2020,20209,,,,,,,,,704
Goodwill N Loop 1604,Zara Short Sleeve Mustard Gold Knit Top M,B0173,$2.40 ,$2.60 ,8/18/2020,20208,,,,,,,,,735
Goodwill Cibolo,Zumba Legging Ruched L,B0174,$4.79 ,$5.19 ,8/18/2020,20208,,,,,,,,,735
Goodwill Cibolo,Livi Active Crop Legging Plus Size 18/20,B0175,$4.79 ,$5.19 ,8/18/2020,20208,Mercari,$24.00 ,$2.40 ,$5.27 ,$16.33 ,$11.14 ,8/20/2020,20208,2
Goodwill Cibolo,J. Crew Pleated Front Boho Blouse 2,B0176,$4.79 ,$5.19 ,9/18/2020,20209,,,,,,,,,704
Goodwill Cibolo,Almost Famous Shortall Distressed Overall Shorts 1,B0177,$7.99 ,$8.65 ,8/18/2020,20208,,,,,,,,,735
Goodwill Cibolo,C&C California NWT Hoodie Top Long Sleeve Stripe M,B0178,$4.79 ,$5.19 ,9/18/2020,20209,Poshmark,$18.00 ,$3.60 ,$0.00 ,$14.40 ,$9.21 ,9/18/2020,20209,0
Goodwill Cibolo,One Clothing NWT Tie Dye Romper V-Neck M,B0179,$7.99 ,$8.65 ,9/18/2020,20209,Poshmark,$22.00 ,$4.40 ,$2.12 ,$15.48 ,$6.83 ,10/10/2020,202010,22
Goodwill Cibolo,Fig & Flower Anthro Boho Hippie Floral Tunic Top L,B0180,$7.99 ,$8.65 ,8/18/2020,20208,Poshmark,$30.00 ,$6.00 ,$0.00 ,$24.00 ,$15.35 ,9/5/2020,20209,18
Goodwill Cibolo,Fig & Flower Anthro Boho Hippie Floral Tunic Top L,B0181,$7.99 ,$8.65 ,8/18/2020,20208,Mercari,$27.00 ,$2.70 ,$3.52 ,$20.78 ,$12.13 ,8/20/2020,20208,2
Goodwill Cibolo,Express Black Open Back Top XS,B0182,$4.79 ,$5.19 ,9/18/2020,20209,,,,,,,,,704
Goodwill Cibolo,Eden & Olivia Anthro Arrow 100% Cotton Blouse M,B0183,$2.40 ,$2.60 ,9/18/2020,20209,,,,,,,,,704
Goodwill Cibolo,Karl Lagerfeld White Sleeveless Dot Sheath Dress 6,B0184,$6.50 ,$7.04 ,9/18/2020,20209,,,,,,,,,704
Goodwill Cibolo,Pleione Anthro Paisley Blouse L,B0185,$2.40 ,$2.60 ,8/18/2020,20208,,,,,,,,,735
Goodwill Cibolo,Umbro Coral Pink Logo Hoodie S,B0186,$2.40 ,$2.60 ,9/18/2020,20209,,,,,,,,,704
Goodwill Cibolo,Ann Taylor Sleeveless Blouse Floral 6,B0188,$2.40 ,$2.60 ,8/18/2020,20208,,,,,,,,,735
Goodwill Cibolo,Lily White NWT Sheer Lace Floral Blouse XL,B0189,$2.40 ,$2.60 ,8/18/2020,20208,,,,,,,,,735
Goodwill Bins S ATX,Steve Madden Lace Up Combat Boots,B0190,$1.17 ,$1.27 ,9/29/2020,20209,Poshmark,$30.00 ,$6.00 ,$0.00 ,$24.00 ,$22.73 ,12/28/2020,202012,90
Goodwill Bins S ATX,Dolce Vita Payce Demi Wedge Slide Sandal 7,B0191,$1.17 ,$1.27 ,9/29/2020,20209,,,,,,,,,693
Facebook Marketplace,Boys Clothes Bundle,B0192,$2.70 ,$2.70 ,8/23/2020,20208,Thredup,$19.27 ,$0.00 ,$0.00 ,$19.27 ,$16.57 ,12/5/2020,202012,104
Goodwill Bins S ATX,Lucky Brand Emmie Metallic Bronze Flats 7.5,B0193,$1.17 ,$1.27 ,9/29/2020,20209,,,,,,,,,693
Goodwill Bins S ATX,American Rag Audrey Suede Platform Wedge 7,B0194,$1.17 ,$1.27 ,9/29/2020,20209,,,,,,,,,693
Goodwill Bins S ATX,Viscata Sagaro Canvas Wedges Espadrilles 36 /5.5-6,B0195,$1.17 ,$1.27 ,9/29/2020,20209,,,,,,,,,693
Goodwill Bins S ATX,Chaco Flip Flop 7,B0196,$1.17 ,$1.27 ,9/29/2020,20209,Poshmark,$21.00 ,$4.20 ,$7.11 ,$9.69 ,$8.42 ,12/26/2020,202012,88
Goodwill Bins S ATX,Lucky Brand Slip On Leather Flats Loafers,B0197,$1.17 ,$1.27 ,9/29/2020,20209,Poshmark,$28.00 ,$5.60 ,$2.12 ,$20.28 ,$19.01 ,10/1/2020,202010,2
Goodwill Bins S ATX,Jeffrey Campbell Cap Toe Suede Color Block Pump 7.5,B0198,$1.17 ,$1.27 ,9/29/2020,20209,,,,,,,,,693
Goodwill Bins S ATX,Lucky Brand Brenon Leather Ankle Bootie Tan 6.5,B0199,$1.17 ,$1.27 ,9/29/2020,20209,Poshmark,$25.00 ,$5.00 ,$0.00 ,$20.00 ,$18.73 ,10/11/2020,202010,12
Goodwill Bins S ATX,Dansko Fallon Black Burnished Nubuck 39 8.5/9,B0200,$1.17 ,$1.27 ,9/29/2020,20209,Poshmark,$20.00 ,$4.00 ,$0.71 ,$15.29 ,$14.02 ,12/9/2020,202012,71
Goodwill Bins S ATX,TOMS Sienna Cork Wedge Sandal 7.5 Black,B0201,$1.17 ,$1.27 ,9/29/2020,20209,Poshmark,$35.00 ,$7.00 ,$0.00 ,$28.00 ,$26.73 ,12/31/2020,202012,93
Goodwill Bins S ATX,Crocs Cap Toe Tortoise Flat 10,B0202,$1.17 ,$1.27 ,9/29/2020,20209,,,,,,,,,693
Goodwill Bins S ATX,DV by Dolce Vita Kaden Silver Sandals 6,B0203,$1.17 ,$1.27 ,9/29/2020,20209,,,,,,,,,693
Goodwill Bins S ATX,AEO Strappy Leather Slide Sandal 10,B0204,$1.17 ,$1.27 ,9/29/2020,20209,,,,,,,,,693
Goodwill Bins S ATX,Kids Harper Canyon Grey Vest,B0208,$1.17 ,$1.27 ,8/27/2020,,ThredUp,$18.99 ,$16.83 ,$0.00 ,$2.16 ,$0.89 ,11/19/2020,202011,
Goodwill Bins S ATX,Ann Taylor LOFT Size 4 Black Pencil Skirt,B0209,$1.17 ,$1.27 ,8/27/2020,,,,,,,,,,
Goodwill Bins S ATX,BCBGMaxAzria Dress 02,B0210,$1.17 ,$1.27 ,8/27/2020,,,,,,,,,,
Goodwill Bins S ATX,Banana Republic Stretch Pencil Skirt 6,B0211,$1.17 ,$1.27 ,8/27/2020,,,,,,,,,,
Goodwill Bins S ATX,Ann Taylor Green Blouse M,B0212,$1.17 ,$1.27 ,8/27/2020,,,,,,,,,,
Goodwill Bins S ATX,Lucky Brand Top Semi Sheer S,B0213,$1.17 ,$1.27 ,8/27/2020,,,,,,,,,,
Goodwill Bins S ATX,Kids Under Armour Cold Gear Long Sleeve T YXS,B0214,$1.17 ,$1.27 ,8/27/2020,,ThredUp,$20.99 ,$18.38 ,$0.00 ,$2.61 ,$1.34 ,10/28/2020,202010,
Goodwill Bins S ATX,Kids Green North Face Zip Up S,B0215,$1.17 ,$1.27 ,8/27/2020,,ThredUp,$0.00 ,$0.00 ,$0.00 ,($1.17),($1.27),12/6/2020,202012,
Goodwill Bins S ATX,Victoria's Secret Racer Back XL,B0216,$1.17 ,$1.27 ,12/11/2020,,,,,,,,,,
Goodwill Bins S ATX,BCBGMaxAzria Black Cardigan Wrap XS,B0217,$1.17 ,$1.27 ,8/27/2020,,,,,,,,,,
Goodwill Bins S ATX,Cat & Jack Kids DUDE Graphic Tank XL,B0218,$1.17 ,$1.27 ,8/27/2020,,ThredUp,$7.99 ,$7.51 ,$0.00 ,$0.48 ,($0.79),10/1/2020,202010,
Goodwill Bins S ATX,Ann Taylor Black Long Sleeve Cardigan S,B0219,$1.17 ,$1.27 ,8/27/2020,,ThredUp,$28.99 ,$23.33 ,$0.00 ,$5.66 ,$4.39 ,12/11/2020,202012,
Goodwill Bins S ATX,Banana Republic Blazer 0,B0220,$1.17 ,$1.27 ,8/27/2020,,,,,,,,,,
Goodwill Bins S ATX,Billabong Dress S,B0221,$1.17 ,$1.27 ,12/11/2020,202012,,,,,,,,,620
Goodwill Bins S ATX,Altar'd State Purple Shirt Dress Tunic S,B0222,$1.17 ,$1.27 ,9/18/2020,20209,,,,,,,,,704
Goodwill Bins S ATX,Topshop Pink Blouse 6,B0223,$1.17 ,$1.27 ,9/18/2020,20209,,,,,,,,,704
Goodwill Bins S ATX,DAY Rolling Stones Graphic Crop T S,B0224,$1.17 ,$1.27 ,12/11/2020,202012,,,,,,,,,620
Goodwill Bins S ATX,Michael Stars Wrap Top OS,B0225,$1.17 ,$1.27 ,10/26/2020,202010,,,,,,,,,666
Goodwill Bins S ATX,Fabletics Black Aviana Top Long Sleeve Knotted Twist Back,B0226,$1.17 ,$1.27 ,12/11/2020,202012,Poshmark,$15.00 ,$3.00 ,$0.00 ,$12.00 ,$10.73 ,12/26/2020,202012,15
Goodwill Bins S ATX,Inc Sleeveless Lace Top,B0227,$1.17 ,$1.27 ,8/27/2020,,ThredUp,$0.00 ,$0.00 ,$0.00 ,($1.27),($1.27),12/31/2020,202012,
Goodwill Bins S ATX,Pretty Fit Graphic Bulk Gear Crop T M,B0228,$1.17 ,$1.27 ,10/26/2020,202010,,,,,,,,,666
Goodwill Bins S ATX,Eileen Fisher Long Sleeve Top XS,B0229,$1.17 ,$1.27 ,12/11/2020,202012,,,,,,,,,620
Goodwill Bins S ATX,Mondetta Eggplant Purple Athletic Tank Top,B0230,$1.17 ,$1.27 ,12/11/2020,202012,,,,,,,,,620
Goodwill Bins S ATX,Banana Republic Long Cardigan Tunic XS,B0231,$1.17 ,$1.27 ,12/23/2020,202012,,,,,,,,,608
Goodwill Bins S ATX,Vince Double Layer Men's Full Zip Waffle Hoodie L,B0232,$1.17 ,$1.27 ,12/11/2020,202012,,,,,,,,,620
Goodwill Bins S ATX,Bershka Vintage Denim High Waist Cut Off Shorts 2,B0233,$1.17 ,$1.27 ,8/27/2020,,,,,,,,,,
Goodwill Bins S ATX,Banana Republic White Shift Dress 4,B0234,$1.17 ,$1.27 ,9/18/2020,20209,,,,,,,,,704
Goodwill Bins S ATX,GAP Boho Blouse XS,B0235,$1.17 ,$1.27 ,10/26/2020,202010,,,,,,,,,666
Goodwill Bins S ATX,Nordstrom Treasure & Bond Men's Distressed T Shirt L,B0236,$1.17 ,$1.27 ,9/18/2020,20209,,,,,,,,,704
Goodwill Bins S ATX,Old Navy XXL Plus Size Striped Swing Dress,B0238,$1.17 ,$1.27 ,12/11/2020,202012,,,,,,,,,620
Goodwill Bins S ATX,Banana Republic Striped Cardigan S,B0239,$1.17 ,$1.27 ,12/11/2020,,,,,,,,,,
Goodwill Bins S ATX,Levi's Extra High Waist Mom Jeans Cut off Distress Shorts ,B0240,$1.17 ,$1.27 ,,,,,,,,,,,
Goodwill Bins S ATX,89th & Madison Stitch Fix Black Straight Leg Stretch Pants M,B0241,$1.17 ,$1.27 ,8/27/2020,,,,,,,,,,
Goodwill Bins S ATX,Madewell Bedtime Pajama Shirt Ivory Rainbow Stripe M,B0242,$1.17 ,$1.27 ,12/11/2020,,,,,,,,,,
Goodwill Bins S ATX,Pilcro and the Letterpress Anthro Slim Boyfriend Cuff Shorts 25,B0244,$0.00 ,$0.00 ,,,,,,,,,,,
Nordstrom Rack,Soludos Alma Espadrille Mule Black 7.5 NWT,B0245,$17.04 ,$22.04 ,8/20/2020,20208,Poshmark,$30.00 ,$6.00 ,$0.00 ,$24.00 ,$1.96 ,10/13/2020,202010,54
Nordstrom Rack,Soludos Alma Espadrille Mule Pink 7.5 NWT,B0246,$8.74 ,$9.46 ,8/20/2020,20208,,,,,,,,,733
Nordstrom Rack,Soludos Alma Espadrille Mule Pink 6.5 NWT,B0247,$8.74 ,$9.46 ,8/20/2020,20208,,,,,,,,,733
Nordstrom Rack,Soludos Alma Espadrille Mule Pink 6.5 NWT,B0248,$8.74 ,$9.46 ,8/20/2020,20208,Poshmark,$34.00 ,$6.80 ,$7.11 ,$20.09 ,$10.63 ,12/26/2020,202012,128
Nordstrom Rack,Soludos Alma Espadrille Mule Pink 9 NWT,B0249,$8.74 ,$9.46 ,8/20/2020,20208,,,,,,,,,733
Nordstrom Rack,Soludos Alma Espadrille Mule Marigold 8.5 NWT,B0250,$8.74 ,$9.46 ,8/20/2020,20208,,,,,,,,,733
Nordstrom Rack,Free People Ref Cherokee Moccasin 36 / 6 NWT,B0251,$14.99 ,$16.23 ,8/20/2020,20208,,,,,,,,,733
Nordstrom Rack,Free People Ref Cherokee Moccasin 38 / 8 NWT,B0252,$14.99 ,$16.23 ,8/20/2020,20208,,,,,,,,,733
Nordstrom Rack,Free People Ref Cherokee Moccasin 39 / 9 NWT,B0253,$14.99 ,$16.23 ,8/20/2020,20208,,,,,,,,,733
Nordstrom Rack,Soludos Pride Smoking Slipper Espadrille 6 NWT,B0254,$7.87 ,$8.52 ,8/20/2020,20208,,,,,,,,,733
Nordstrom Rack,Soludos Pride Smoking Slipper Espadrille 7 NWT,B0255,$7.87 ,$8.52 ,8/20/2020,20208,,,,,,,,,733
Nordstrom Rack,Soludos Pride Smoking Slipper Espadrille 8 NWT,B0256,$7.87 ,$8.52 ,8/20/2020,20208,,,,,,,,,733
Nordstrom Rack,Free People Royal Pointed Toe Flat Black 37.5 / 7.5 NWT,B0257,$29.99 ,$32.46 ,8/20/2020,20208,Poshmark,$111.00 ,$22.20 ,$2.12 ,$86.68 ,$54.22 ,9/21/2020,20209,32
Nordstrom Rack,Sorel Ella Slingback Waterproof Sandal Metallic 6 NWT,B0258,$9.62 ,$10.41 ,8/20/2020,20208,,,,,,,,,733
Nordstrom Rack,Eileen Fisher Wallis Wedge Espadrille 6 NWT,B0259,$17.49 ,$18.93 ,8/20/2020,20208,,,,,,,,,733
Nordstrom Rack,Madewell The Remi Mule Suede English Saddle 8.5 NWT,B0260,$10.50 ,$11.37 ,8/20/2020,20208,Poshmark,$40.00 ,$8.00 ,$0.00 ,$32.00 ,$20.63 ,9/13/2020,20209,24
Nordstrom Rack,Madewell The Remi Mule Suede English Saddle 6.5 NWT,B0261,$10.50 ,$11.37 ,8/20/2020,20208,Poshmark,$47.00 ,$9.40 ,$2.12 ,$35.48 ,$24.11 ,9/5/2020,20209,16
Nordstrom Rack,Madewell The Remi Mule Suede True Black 8.5 NWT,B0262,$10.50 ,$11.37 ,8/20/2020,20208,Poshmark,$42.00 ,$8.40 ,$0.00 ,$33.60 ,$22.23 ,10/20/2020,202010,61
Nordstrom Rack,Sam Edelman Everie Suede Flats 7 NWT,B0263,$8.74 ,$9.46 ,8/20/2020,20208,,,,,,,,,733
Nordstrom Rack,Sam Edelman Clara Flat Mule Leather Black NWT 7,B0264,$10.49 ,$11.36 ,8/20/2020,20208,Poshmark,$35.00 ,$7.00 ,$0.00 ,$28.00 ,$16.64 ,9/5/2020,20209,16
Nordstrom Rack,Sam Edelman Clara Flat Mule Leather Black NWT 10,B0265,$10.49 ,$11.36 ,8/20/2020,20208,Poshmark,,,,,,,,733
Nordstrom Rack,Sam Edelman Clara Flat Mule Leather Silver Pewter NWT 6.5,B0266,$10.50 ,$11.37 ,8/20/2020,20208,Poshmark,$49.00 ,$9.80 ,$0.00 ,$39.20 ,$27.83 ,10/22/2020,202010,63
Nordstrom Rack,Madewell The Boardwalk Ankle-Strap Black Sandal NWT 6.5,B0267,$11.24 ,$12.17 ,8/20/2020,20208,,,,,,,,,733
Nordstrom Rack,Madewell The Boardwalk Woven Strap Sandal Leather True Black NWT 6,B0268,$11.24 ,$12.17 ,8/20/2020,20208,,,,,,,,,733
Nordstrom Rack,Madewell The Boardwalk Woven Strap Sandal Leather True Black NWT 8.5,B0269,$11.24 ,$12.17 ,8/20/2020,20208,Mercari,$38.00 ,$3.80 ,$10.54 ,$23.66 ,$11.49 ,9/2/2020,20209,13
Nordstrom Rack,Madewell The Boardwalk Woven Strap Sandal Leather Silver NWT 7.5,B0270,$11.24 ,$12.17 ,8/20/2020,20208,,,,,,,,,733
Nordstrom Rack,Madewell Cory Mule Flats Snake Embossed Leather Forgotten Petal Multi 8,B0271,$16.11 ,$17.44 ,8/20/2020,20208,Poshmark,$39.00 ,$7.80 ,$2.12 ,$29.08 ,$11.64 ,8/26/2020,20208,6
Thrift City,Lucky Brand Dot Circle Racer Back Tank S,B0272,$4.00 ,$4.00 ,12/11/2020,202012,,,,,,,,,620
Thrift City,LOFT Outlet Long Sleeve Maroon Blouse M,B0273,$5.00 ,$5.00 ,12/11/2020,202012,,,,,,,,,620
Thrift City,LRL Green Label Black and Gold Stripe Sweater L,B0274,$5.00 ,$5.00 ,12/11/2020,202012,,,,,,,,,620
Thrift City,Old Navy Active Legging Color Block High Waist S,B0275,$2.00 ,$2.00 ,,,,,,,,,,,
Thrift City,COH Ava Low Rise Straight Leg 24,B0276,$7.39 ,$8.39 ,,,,,,,,,,,
Thrift City,Ann Taylor LOFT Pink Ruffle Sweater XS,B0277,$4.00 ,$4.00 ,12/11/2020,202012,,,,,,,,,620
Thrift City,Banana Republic Coral Stretch Cotton Cardigan NWT M,B0278,$6.50 ,$6.50 ,12/11/2020,202012,Poshmark,$20.00 ,$4.00 ,$0.00 ,$16.00 ,$9.51 ,12/25/2020,202012,14
Thrift City,Cabi Blouse 3597 L,B0279,$5.00 ,$5.00 ,12/11/2020,202012,,,,,,,,,620
Thrift City,J. Crew Sequin Stripe Tank NWT S,B0280,$5.00 ,$5.00 ,12/11/2020,202012,,,,,,,,,620
Thrift City,Lucky Brand Racer Back Tank S,B0281,$3.00 ,$3.00 ,9/18/2020,20209,,,,,,,,,704
Thrift City,Cabi Sweet Talk Red Striped Peplum Top 3631 S,B0282,$4.00 ,$4.00 ,9/18/2020,20209,,,,,,,,,704
Thrift City,Carhartt Pink Long Sleeve T Shirt XL,B0283,$1.50 ,$1.50 ,9/18/2020,20209,Poshmark,$10.00 ,$2.95 ,$0.00 ,$7.05 ,$5.56 ,9/27/2020,20209,9
Thrift City,Gypsies & Moondust Floral Hoodie M,B0284,$1.50 ,$1.50 ,9/18/2020,20209,,,,,,,,,704
Thrift City,Talbots Striped tres chic embroidered Top SP,B0285,$4.00 ,$4.00 ,12/11/2020,,,,,,,,,,
Thrift City,Ann Taylor Shift Dress Brown SP,B0286,$7.50 ,$7.50 ,9/18/2020,20209,,,,,,,,,704
Thrift City,LRL Green Label Bodycon Dress 6,B0287,$7.50 ,$7.50 ,9/18/2020,20209,,,,,,,,,704
Thrift City,J. Crew Collector Tees Frenchie Graphic T NWOT XS,B0288,$4.00 ,$4.00 ,9/18/2020,20209,,,,,,,,,704
Thrift City,J. Crew Paisley Sleeveless Blouse NWOT 8,B0289,$4.00 ,$4.00 ,9/18/2020,20209,,,,,,,,,704
Thrift City,Alya Franchesca's Collections Tunic Fringe Blouse L,B0290,$1.50 ,$1.50 ,12/11/2020,202012,,,,,,,,,620
Thrift City,J. Crew NWT Charcoal Sequin Cardigan S,B0291,$5.00 ,$5.00 ,10/26/2020,202010,,,,,,,,,666
Thrift City,J. Crew Beige Sequin Cardigan S,B0292,$4.00 ,$4.00 ,9/18/2020,20209,,,,,,,,,704
Thrift City,Halogen Sleeveless Blouse Ruffle Neckline L,B0293,$4.00 ,$4.00 ,9/18/2020,20209,,,,,,,,,704
Texas Thrift Store,Eden & Olivia Floral Blouse L,B0294,$3.49 ,$3.49 ,12/23/2020,202012,,,,,,,,,608
Texas Thrift Store,Lucky Brand Floral Long Sleeve Blouse Semi Sheer M,B0295,$4.89 ,$4.89 ,12/11/2020,202012,,,,,,,,,620
Texas Thrift Store,Eden & Olivia Floral Blouse XL,B0296,$2.79 ,$2.79 ,12/23/2020,202012,,,,,,,,,608
Texas Thrift Store,BCBGMaxazria Long Sleeve Button Down Blouse PXL,B0297,$2.09 ,$2.09 ,12/23/2020,202012,,,,,,,,,608
Texas Thrift Store,Love Riche Long Bell Sleeve Avery Wine Color Blouse NWT L,B0298,$2.99 ,$2.99 ,,,,,,,,,,,
Texas Thrift Store,LRL Green Label Ruffle Floral Blouse PM,B0299,$2.49 ,$2.49 ,10/26/2020,202010,,,,,,,,,666
Texas Thrift Store,Ann Taylor Green Dot Blouse M,B0300,$2.49 ,$2.49 ,10/26/2020,202010,,,,,,,,,666
Texas Thrift Store,Blu Pepper Vintage Embroidered Bell Sleeve Boho Blouse M,B0301,$2.49 ,$2.49 ,,,,,,,,,,,
Texas Thrift Store,Eden & Olivia Floral Semi Sheer Blouse M,B0302,$2.49 ,$2.49 ,12/23/2020,202012,,,,,,,,,608
Texas Thrift Store,Umgee Green Boho Lace Blouse,B0303,$1.99 ,$1.99 ,12/23/2020,202012,,,,,,,,,608
Texas Thrift Store,The Limited Bow Blouse L,B0304,$3.49 ,$3.49 ,12/23/2020,202012,,,,,,,,,608
Texas Thrift Store,Altar'd State Boho Embroidered Long Sleeve Blouse L,B0305,$2.49 ,$2.49 ,,,,,,,,,,,
Texas Thrift Store,AEO Semi Sheer Floral Ruffle Tank M,B0306,$1.99 ,$1.99 ,12/23/2020,202012,,,,,,,,,608
Texas Thrift Store,Meraki Paisley Boho Blouse M,B0307,$1.99 ,$1.99 ,12/23/2020,202012,,,,,,,,,608
Texas Thrift Store,Ann Taylor Black Sleeveless Ruffle Tank M,B0308,$2.09 ,$2.09 ,12/23/2020,202012,,,,,,,,,608
Texas Thrift Store,Altar'd State Wrap Dress Boho L,B0309,$4.89 ,$4.89 ,12/23/2020,202012,,,,,,,,,608
Texas Thrift Store,RO&DE Embroidered Tunic Blouse L,B0310,$3.49 ,$3.49 ,,,,,,,,,,,
Texas Thrift Store,Lush Ruffle Blouse Tank Black L,B0311,$2.09 ,$2.09 ,12/11/2020,202012,,,,,,,,,620
Texas Thrift Store,Gaze Graphic Eye Tank M,B0312,$1.39 ,$1.39 ,12/23/2020,202012,,,,,,,,,608
Texas Thrift Store,LRL Green Label Silk Paisley Blouse PL,B0313,$3.49 ,$3.49 ,12/23/2020,202012,,,,,,,,,608
Texas Thrift Store,Pins and Needles UO Polka Dot Tie Blouse M,B0314,$4.19 ,$4.19 ,10/26/2020,202010,,,,,,,,,666
Texas Thrift Store,Lulus Trinidad Suede Lace Up Pink Heel 7.5,B0315,$4.19 ,$4.19 ,9/29/2020,20209,,,,,,,,,693
Texas Thrift Store,WHBM Vanessa Black Almond Toe Ankle Booties Heeled 7,B0316,$6.99 ,$6.99 ,9/29/2020,20209,,,,,,,,,693
Texas Thrift Store,Seychelles Pointed Toe Flat Cello 8,B0317,$3.49 ,$3.49 ,9/29/2020,20209,Poshmark,$15.00 ,$3.00 ,$2.12 ,$9.88 ,$6.39 ,10/1/2020,202010,2
Texas Thrift Store,Seychelles Topaz Suede Wedge 7,B0318,$4.19 ,$4.19 ,9/29/2020,20209,,,,,,,,,693
Texas Thrift Store,Altar'd State Beaded Sandal 6,B0319,$3.49 ,$3.49 ,9/29/2020,20209,,,,,,,,,693
Texas Thrift Store,Neiman Marcus Corck Cap Toe Flat 8,B0320,$4.19 ,$4.19 ,9/29/2020,20209,,,,,,,,,693
Texas Thrift Store,LRL Striped Peep Toe Wedge Cecilia-es-csl 7.5,B0321,$4.19 ,$4.19 ,9/29/2020,20209,,,,,,,,,693
Texas Thrift Store,Lucky Brand Mindra Wedge 9,B0322,$3.49 ,$3.49 ,9/29/2020,20209,,,,,,,,,693
Texas Thrift Store,Sam Edelman Black Heel Okala 7.5,B0323,$7.21 ,$7.21 ,9/29/2020,20209,Poshmark,$30.00 ,$6.00 ,$0.00 ,$24.00 ,$16.79 ,10/1/2020,202010,2
Texas Thrift Store,Sam Edelman White Heel Okala 7.5,B0324,$7.21 ,$7.21 ,9/29/2020,20209,Poshmark,$30.00 ,$6.00 ,$0.00 ,$24.00 ,$16.79 ,9/30/2020,20209,1
Goodwill Derby KS,LC Lauren Conrad Bow Print Top S,B0325,$3.99 ,$4.31 ,12/11/2020,202012,,,,,,,,,620
Goodwill Derby KS,Express Columnist Grey Dress Pants 8S,B0326,$3.99 ,$4.31 ,,,,,,,,,,,
Goodwill Derby KS,Kut from the Kloth Lauren Crop Straight Leg Jeans 2,B0327,$3.99 ,$4.31 ,,,,,,,,,,,
Goodwill Derby KS,Kuhl Hiking Skirt Black Maroon Fleece S,B0328,$3.49 ,$3.77 ,,,,,,,,,,,
Goodwill Derby KS,Express NWT Tan Ultimate Chino Straight Mid Rise Dress Pants 4R,B0329,$3.99 ,$4.31 ,,,,,,,,,,,
